"GenusSpecies","Species","Genus","Family","SubOrder","hwl","div_brd","div_mam","lat","lon","Temp","Prec","cover"
"987","Polythore_ornata","ornata","Polythore","Polythoridae","Zygoptera",37,301.856218721048,107.131408272379,-16.32475,-67.71114,276,6294,68
"988","Pornothemis_starrei","starrei","Pornothemis","Libellulidae","Anisoptera",30,364.60077889526,122.002334410129,-2.9911,104.7567,282,5189,0
"989","Porpax_asperipes","asperipes","Porpax","Libellulidae","Anisoptera",26,291.564861489949,120.771499641195,0.902,23.7955,300,4206,80
"990","Porpax_bipunctus","bipunctus","Porpax","Libellulidae","Anisoptera",25.5,283.088567665684,114.872431496268,0.51,24.16,300,4206,80
"991","Porpax_garambensis","garambensis","Porpax","Libellulidae","Anisoptera",22,288.254675841651,123.865098244651,0.54061,23.8515266666667,296.222222222222,4017.33333333333,65.2222222222222
"992","Porpax_sentipes","sentipes","Porpax","Libellulidae","Anisoptera",24,294.927577091628,142.064331647277,0.60022,25.253435,300,4206,72.5
"993","Potamarcha_congener","congener","Potamarcha","Libellulidae","Anisoptera",33,248.197240958115,54.5042796826516,-7.38149130434783,120.895892173913,293.173913043478,7856.15217391304,15.5652173913043
"994","Prodasineura_autumnalis","autumnalis","Prodasineura","Protoneuridae","Zygoptera",19,351.698434582714,86.5794977607778,18.8947,111.18325,289,11401,27.25
"995","Prodasineura_croconota","croconota","Prodasineura","Protoneuridae","Zygoptera",19,296.384048700376,74.2878129800452,20.540828,116.043744,284.8,7600,30
"996","Prodasineura_notostigma","notostigma","Prodasineura","Protoneuridae","Zygoptera",18,434.249378756516,165.166372649338,5.09,100.778,289,11401,59
"997","Progomphus_anomalus","anomalus","Progomphus","Gomphidae","Anisoptera",22.5,380.367404030518,132.585090112224,10.2993066666667,-84.8120133333333,292,11314,35.3333333333333
"998","Progomphus_bellei","bellei","Progomphus","Gomphidae","Anisoptera",35,199.736490320035,43.5400345009365,30.40738,-85.15858,217,2181,19.6666666666667
"999","Progomphus_borealis","borealis","Progomphus","Gomphidae","Anisoptera",33.5,191.949126736694,62.9088315567543,33.0366310576923,-114.058789134615,239.355769230769,2796.09615384615,4.56730769230769
"1000","Progomphus_complicatus","complicatus","Progomphus","Gomphidae","Anisoptera",32.5,313.560363804804,120.796798133473,-7.6956,-40.4479333333333,281,3895,61.3333333333333
"1001","Progomphus_dorsopallidus","dorsopallidus","Progomphus","Gomphidae","Anisoptera",25,263.434046746811,113.005828378607,-3.82925,-40.89525,281,3895,52
"1002","Progomphus_gracilis","gracilis","Progomphus","Gomphidae","Anisoptera",25,414.361369535364,136.56578217875,-15.3889,-39.5661,281,3895,80
"1003","Progomphus_incurvatus","incurvatus","Progomphus","Gomphidae","Anisoptera",23.5,372.279893564337,155.11697323756,5.68171,-74.78635,292,11314,55
"1004","Progomphus_intricatus","intricatus","Progomphus","Gomphidae","Anisoptera",24.5,242.539211941643,82.0625919963378,21.675305,-98.703865,248.25,2857.5,0
"1005","Progomphus_kimminsi","kimminsi","Progomphus","Gomphidae","Anisoptera",23,346.570292861717,85.3188590683739,-23.0083,-64.3667,276,6294,36
"1006","Progomphus_obscurus","obscurus","Progomphus","Gomphidae","Anisoptera",30.5,164.851353854511,47.8106189952808,36.6004989427485,-92.1819281435146,232.50612244898,2013.18367346939,10.0285714285714
"1007","Progomphus_pijpersi","pijpersi","Progomphus","Gomphidae","Anisoptera",18.5,486.901359201544,188.272757069449,2.29165,-61.3311,284.5,7634.5,73
"1008","Progomphus_pygmaeus","pygmaeus","Progomphus","Gomphidae","Anisoptera",19.75,373.244327069836,120.965460487987,13.503834,-88.586406,293.2,8938.4,61.2
"1009","Progomphus_racenisi","racenisi","Progomphus","Gomphidae","Anisoptera",20,494.319098350967,182.773452861743,0.84,-66.07,292,11314,57
"1010","Protoneura_cara","cara","Protoneura","Protoneuridae","Zygoptera",17,269.62966488791,86.0912569173945,22.9641901945026,-100.309006788991,293.6,5283.425,31
"1011","Protoneura_paucinervis","paucinervis","Protoneura","Protoneuridae","Zygoptera",20,550.539809362453,186.683841568145,-9.64534,-70.44628,276,6294,71.2
"1012","Protoneura_scintilla","scintilla","Protoneura","Protoneuridae","Zygoptera",17.5,579.364800783071,190.502112160297,-4.58,-73.44,276,6294,80
"1013","Protoneura_sulfurata","sulfurata","Protoneura","Protoneuridae","Zygoptera",16,420.811920437325,129.599421147933,9.1625,-83.5794933333333,292,11314,75.3333333333333
"1014","Psaironeura_bifurcata","bifurcata","Psaironeura","Protoneuridae","Zygoptera",17.5,491.036714695051,161.007178207125,-2.77095,-77.92125,276,6294,70
"1015","Psaironeura_remissa","remissa","Psaironeura","Protoneuridae","Zygoptera",17.5,396.95122509627,128.966219351169,12.8746171428571,-87.0550876190476,293,9334.33333333333,43.5714285714286
"1016","Psaironeura_tenuissima","tenuissima","Psaironeura","Protoneuridae","Zygoptera",18,548.397818569989,182.297411928464,-3.0589,-60.5738833333333,278,4714.66666666667,36.3333333333333
"1017","Pseudagrion_acaciae","acaciae","Pseudagrion","Coenagrionidae","Zygoptera",19,399.553142626465,108.988760068542,-24.6656425,30.1495925,291.333333333333,3370.33333333333,21.5833333333333
"1018","Pseudagrion_caffrum","caffrum","Pseudagrion","Coenagrionidae","Zygoptera",20.5,284.789230797005,76.0531843307911,-32.31268,22.8164,226.047619047619,3403.47619047619,41.1428571428571
"1019","Pseudagrion_citricola","citricola","Pseudagrion","Coenagrionidae","Zygoptera",19,324.244679901587,84.2625555598426,-27.2096742682927,28.4925396341463,277.317073170732,3349.21951219512,8.67073170731707
"1020","Pseudagrion_commoniae","commoniae","Pseudagrion","Coenagrionidae","Zygoptera",20.5,421.400598166879,123.106704177982,-22.25843,30.0380966666667,289.666666666667,3367.66666666667,17.3333333333333
"1021","Pseudagrion_decorum","decorum","Pseudagrion","Coenagrionidae","Zygoptera",19,223.574422822905,50.242711111597,18.979693,67.348681,297.4,5909.1,3.3
"1022","Pseudagrion_draconis","draconis","Pseudagrion","Coenagrionidae","Zygoptera",18.5,291.148731139526,79.4433412937786,-33.26672,23.479125,207,3416,0
"1023","Pseudagrion_furcigerum","furcigerum","Pseudagrion","Coenagrionidae","Zygoptera",21,256.125960533403,70.7732259010663,-33.66639,20.51132,207,3416,35.5
"1024","Pseudagrion_gamblesi","gamblesi","Pseudagrion","Coenagrionidae","Zygoptera",27.5,414.979677365084,121.920302163522,-25.0105671428571,31.5715228571429,293,3373,27.5714285714286
"1025","Pseudagrion_glaucescens","glaucescens","Pseudagrion","Coenagrionidae","Zygoptera",22.5,347.045708366492,82.0413664216795,-23.1015975,22.4453475,288,3365,0
"1026","Pseudagrion_glaucoideum","glaucoideum","Pseudagrion","Coenagrionidae","Zygoptera",21,334.371683701761,142.194370568019,3.06693333333333,13.59831,302.666666666667,4323.66666666667,66
"1027","Pseudagrion_hageni","hageni","Pseudagrion","Coenagrionidae","Zygoptera",22.5,393.169854241399,115.231260470786,-14.13952375,28.0062075,291.0625,3335.5625,54.5625
"1028","Pseudagrion_hamoni","hamoni","Pseudagrion","Coenagrionidae","Zygoptera",20,411.420324474519,122.531841814019,-23.9188233333333,31.7120033333333,292.166666666667,3371.66666666667,33.25
"1029","Pseudagrion_kersteni","kersteni","Pseudagrion","Coenagrionidae","Zygoptera",22,351.789869896272,91.7457825018801,-27.2976405825243,27.7852516504854,254.04854368932,3354.23300970874,24.5339805825243
"1030","Pseudagrion_makabusiense","makabusiense","Pseudagrion","Coenagrionidae","Zygoptera",19.5,382.291135346094,106.018596606734,-24.3290666666667,31.5201,293,3373,30.6666666666667
"1031","Pseudagrion_massaicum","massaicum","Pseudagrion","Coenagrionidae","Zygoptera",18.5,375.971213257831,99.3692295109643,-26.8726734615385,29.1675357692308,271.294871794872,3350.34615384615,16.6153846153846
"1032","Pseudagrion_microcephalum","microcephalum","Pseudagrion","Coenagrionidae","Zygoptera",19,273.464765409358,53.9323004795879,-18.2671970776497,139.144667758113,287.569620253165,7078.33333333333,30.0168776371308
"1033","Pseudagrion_newtoni","newtoni","Pseudagrion","Coenagrionidae","Zygoptera",19,380.656830285227,89.0236920001844,-30.4770925,29.737535,271.5,3383.75,40.5
"1034","Pseudagrion_pilidorsum","pilidorsum","Pseudagrion","Coenagrionidae","Zygoptera",21.5,206.167202070905,39.5504475199591,-0.293532727272727,116.089930909091,288.636363636364,7747.72727272727,29.4545454545455
"1035","Pseudagrion_pruinosum","pruinosum","Pseudagrion","Coenagrionidae","Zygoptera",23,230.566595971659,79.2089243951395,9.501095,77.5825275,287.5,9390,27.25
"1036","Pseudagrion_rubriceps","rubriceps","Pseudagrion","Coenagrionidae","Zygoptera",20,342.69243156519,85.0424221345445,16.8595291666667,89.3722325,291.333333333333,8957.41666666667,20.0833333333333
"1037","Pseudagrion_salisburyense","salisburyense","Pseudagrion","Coenagrionidae","Zygoptera",20.5,352.421251143065,91.1898620118058,-26.8584159405941,29.2225732673267,279.643564356436,3335.19801980198,16.5544554455446
"1038","Pseudagrion_simplicilaminatum","simplicilaminatum","Pseudagrion","Coenagrionidae","Zygoptera",17,293.014156038683,127.09392299516,0.777236,24.286608,300,4206,80
"1039","Pseudagrion_sjoestedti","sjoestedti","Pseudagrion","Coenagrionidae","Zygoptera",20,368.44343269864,120.244879420823,-6.25273133333333,21.2502293333333,298.266666666667,3704.8,26.2
"1040","Pseudagrion_spencei","spencei","Pseudagrion","Coenagrionidae","Zygoptera",15,368.684616333572,69.7140370189413,21.1667,94.85,289,11401,0
"1041","Pseudagrion_spernatum","spernatum","Pseudagrion","Coenagrionidae","Zygoptera",28.5,450.869716617403,128.521715235537,-16.6265709090909,30.7364104545455,276.227272727273,3279.31818181818,40.7272727272727
"1042","Pseudagrion_sublacteum","sublacteum","Pseudagrion","Coenagrionidae","Zygoptera",22,357.384185644861,100.913881326505,-20.1063433333333,23.0953161111111,289.5,3323.44444444444,18.9444444444444
"1043","Pseudagrion_sudanicum","sudanicum","Pseudagrion","Coenagrionidae","Zygoptera",35.5,411.092612820341,121.888160314909,-22.0750866666667,28.2911733333333,289.666666666667,3367.66666666667,29.3333333333333
"1044","Pseudagrion_thenartum","thenartum","Pseudagrion","Coenagrionidae","Zygoptera",22.5,292.805086258428,127.9558016711,0.682506,24.465266,300,4206,80
"1045","Pseudagrion_vaalense","vaalense","Pseudagrion","Coenagrionidae","Zygoptera",22,265.452765519717,72.1662117778778,-27.789167,27.7038525,284,3358.6,3.45
"1046","Pseudagrion_vumbaense","vumbaense","Pseudagrion","Coenagrionidae","Zygoptera",18,443.575978260511,130.646620815391,-18.96667,32.36667,293,3373,21
"1047","Pseudothemis_jorina","jorina","Pseudothemis","Libellulidae","Anisoptera",32,342.334069269222,95.3526796829883,1.339665,103.82592,289,11401,0
"1048","Pseudothemis_zonata","zonata","Pseudothemis","Libellulidae","Anisoptera",39,190.428574595795,33.4036233566687,34.68133875,134.766875357143,218.589285714286,4170.98214285714,5.94642857142857
"1049","Psolodesmus_mandarinus","mandarinus","Psolodesmus","Calopterygidae","Zygoptera",38.5,249.5425634727,53.0780315969798,24.5826293333333,121.454424666667,282,5066,18.5333333333333
"1050","Pyrrhosoma_nymphula","nymphula","Pyrrhosoma","Coenagrionidae","Zygoptera",22,142.209107796296,39.3982820944188,53.468956064,5.874548926,230.382,2754.834,10.882
"1051","Raphismia_bispina","bispina","Raphismia","Libellulidae","Anisoptera",22,194,7.40897755355437,-10.681665,142.149995,295,7628,17
"1052","Remartinia_luteipennis","luteipennis","Remartinia","Aeshnidae","Anisoptera",47,308.128537225093,109.079321445386,19.360575,-97.2377566666667,284.916666666667,6249.25,25.1666666666667
"1053","Remartinia_rufipennis","rufipennis","Remartinia","Aeshnidae","Anisoptera",44.5,557.932768432948,149.748212228064,-2.7283,-78.27,276,6294,35
"1054","Rhionaeschna_absoluta","absoluta","Rhionaeschna","Aeshnidae","Anisoptera",37,145.412600748188,39.2053880293581,-35.1722333333333,-68.4564666666667,232,6584,41.6666666666667
"1055","Rhionaeschna_bonariensis","bonariensis","Rhionaeschna","Aeshnidae","Anisoptera",36.5,391.260598525488,116.299823636217,-18.1217,-63.6483,276,6294,80
"1056","Rhionaeschna_californica","californica","Rhionaeschna","Aeshnidae","Anisoptera",43,202.129224211205,55.4563049353575,40.8198001086957,-121.63195076087,183.516304347826,4768.65217391304,6.45108695652174
"1057","Rhionaeschna_confusa","confusa","Rhionaeschna","Aeshnidae","Anisoptera",37,170.450734481448,23.8510248383401,-35.93,-72.72,210,6729,0
"1058","Rhionaeschna_cornigera","cornigera","Rhionaeschna","Aeshnidae","Anisoptera",42.5,354.57477096218,129.367977737133,7.43105625,-78.97293125,290,10686.5,39
"1059","Rhionaeschna_diffinis","diffinis","Rhionaeschna","Aeshnidae","Anisoptera",37,127.344565283106,25.9380920932961,-38.742,-72.243,210,6729,62.6
"1060","Rhionaeschna_draco","draco","Rhionaeschna","Aeshnidae","Anisoptera",52.5,491.82025781521,181.991858181353,0.84,-65.975,292,11314,65
"1061","Rhionaeschna_dugesi","dugesi","Rhionaeschna","Aeshnidae","Anisoptera",50.5,222.112926361109,82.2577469243457,29.633494,-107.107707,250.2,2444.6,1.3
"1062","Rhionaeschna_jalapensis","jalapensis","Rhionaeschna","Aeshnidae","Anisoptera",44,331.42925853362,132.127116996617,13.0933042857143,-88.566185,293.071428571429,9192.92857142857,41.7142857142857
"1063","Rhionaeschna_marchali","marchali","Rhionaeschna","Aeshnidae","Anisoptera",39.5,373.109961392599,143.326472829274,-3.70659333333333,-74.5595333333333,281.333333333333,7967.33333333333,44.3333333333333
"1064","Rhionaeschna_multicolor","multicolor","Rhionaeschna","Aeshnidae","Anisoptera",43.5,194.128003804147,56.0831138034546,36.95047762,-116.12360464,212.54,3482.238,3.19
"1065","Rhionaeschna_mutata","mutata","Rhionaeschna","Aeshnidae","Anisoptera",47.5,158.760896708714,46.4652062169399,40.8136133333333,-78.3227376470588,218.725490196078,2194.86274509804,47.4901960784314
"1066","Rhionaeschna_nubigena","nubigena","Rhionaeschna","Aeshnidae","Anisoptera",43.5,491.82025781521,181.991858181353,0.85,-65.97,292,11314,80
"1067","Rhionaeschna_planaltica","planaltica","Rhionaeschna","Aeshnidae","Anisoptera",40,492.588742228208,181.838324761676,0.82,-66,292,11314,49
"1068","Rhionaeschna_psilus","psilus","Rhionaeschna","Aeshnidae","Anisoptera",40,274.033397436264,78.3272719304722,22.9662706382979,-96.3848838297872,283.893617021277,5431.74468085106,35.6170212765957
"1069","Rhionaeschna_variegata","variegata","Rhionaeschna","Aeshnidae","Anisoptera",39.5,123.292264332728,26.4517066881493,-39.538,-72.26,210,6729,80
"1070","Rhipidolestes_aculeatus","aculeatus","Rhipidolestes","Megapodagrionidae","Zygoptera",25,199.411190350741,39.0671809293122,26.293969047619,124.323406666667,265.095238095238,4743.85714285714,7.90476190476191
"1071","Rhipidolestes_hiraoi","hiraoi","Rhipidolestes","Megapodagrionidae","Zygoptera",29,171.081131999077,26.7387604082328,33.2186,132.955666666667,211,3713,0.666666666666667
"1072","Rhodischnura_nursei","nursei","Rhodischnura","Coenagrionidae","Zygoptera",9.5,284.583753350689,59.4800432371036,21.9777633333333,81.69149,293,7212,6.66666666666667
"1073","Rhodopygia_cardinalis","cardinalis","Rhodopygia","Libellulidae","Anisoptera",38.5,568.197345135421,187.503251347952,6.148955,-57.2122333333333,277,3955,32
"1074","Rhodopygia_geijskesi","geijskesi","Rhodopygia","Libellulidae","Anisoptera",36.5,573.552476632948,184.041309373633,5.5,-55.2,277,3955,13
"1075","Rhodopygia_hinei","hinei","Rhodopygia","Libellulidae","Anisoptera",37,357.438505765211,130.958030284656,10.2767625,-84.3385875,292,11314,30.75
"1076","Rhodopygia_pruinosa","pruinosa","Rhodopygia","Libellulidae","Anisoptera",37.75,494.769026573667,179.590172124759,1.93,-67.05,292,11314,80
"1077","Rhodothemis_rufa","rufa","Rhodothemis","Libellulidae","Anisoptera",33.5,307.909837615067,84.6411606833256,15.3784375,89.62612125,292,8259.25,29.25
"1078","Rhyothemis_fuliginosa","fuliginosa","Rhyothemis","Libellulidae","Anisoptera",35,175.403578858988,29.604997624795,36.0632560869565,133.401066086957,211,3713,4.26086956521739
"1079","Rhyothemis_semihyalina","semihyalina","Rhyothemis","Libellulidae","Anisoptera",31.5,374.041092388575,96.8718951833829,-16.9918533333333,29.9366425,294.541666666667,3467.125,16.8125
"1080","Rhyothemis_triangularis","triangularis","Rhyothemis","Libellulidae","Anisoptera",25,300.931633736115,69.6329448428577,20.312208,108.200094,285.6,6762.2,6.4
"1081","Rhyothemis_variegata","variegata","Rhyothemis","Libellulidae","Anisoptera",35.5,276.019249881684,57.5325406199374,14.583375862069,91.1541334482759,287.931034482759,8122.03448275862,11.6206896551724
"1082","Sapho_bicolor","bicolor","Sapho","Calopterygidae","Zygoptera",35,340.341354408015,127.156222737893,3.9448,2.0138,301.4,4248,57
"1083","Selysiothemis_nigra","nigra","Selysiothemis","Libellulidae","Anisoptera",26,158.518323805726,37.2378702936835,38.1986446875,9.99294625,238.8125,2571.0625,1.3125
"1084","Sieboldius_deflexus","deflexus","Sieboldius","Gomphidae","Anisoptera",50.5,243.239534819961,50.0473037301697,24.9058333333333,121.647126666667,282,5066,17.3333333333333
"1085","Sinictinogomphus_clavatus","clavatus","Sinictinogomphus","Gomphidae","Anisoptera",48.5,186.24909258846,32.6982561198627,33.398284,131.533462,225.2,3983.6,6.2
"1086","Sinogomphus_flavolimbatus","flavolimbatus","Sinogomphus","Gomphidae","Anisoptera",26,181.341162666294,34.1362899261423,35.62512,139.24366,211,3713,0
"1087","Somatochlora_albicincta","albicincta","Somatochlora","Corduliidae","Anisoptera",30.5,122.058015598994,42.3548906605009,50.360311641791,-89.9774592537313,192.582089552239,2647.94029850746,4.25373134328358
"1088","Somatochlora_alpestris","alpestris","Somatochlora","Corduliidae","Anisoptera",32,114.739684726638,55.0710905031193,52.26839668,11.199136296,190.678,2896.062,10.996
"1089","Somatochlora_arctica","arctica","Somatochlora","Corduliidae","Anisoptera",31.5,132.258431308926,43.1341411268725,55.7678532839988,10.888570432,193.986,2853.378,13.586
"1090","Somatochlora_brevicincta","brevicincta","Somatochlora","Corduliidae","Anisoptera",29,73.3479168870398,32.8379694013417,52,-73,217,2181,0
"1091","Somatochlora_calverti","calverti","Somatochlora","Corduliidae","Anisoptera",36.5,194.216484465044,43.8006367170809,30.44609,-84.88046,217,2181,8
"1092","Somatochlora_cingulata","cingulata","Somatochlora","Corduliidae","Anisoptera",37,113.436944979017,36.1341533558423,49.879151754386,-73.4715456140351,216.438596491228,2139.98245614035,6.85964912280702
"1093","Somatochlora_elongata","elongata","Somatochlora","Corduliidae","Anisoptera",36,142.357015119892,44.7505684469639,45.3484303448276,-72.3899234482759,217,2181,27.3620689655172
"1094","Somatochlora_ensigera","ensigera","Somatochlora","Corduliidae","Anisoptera",34,160.778563228628,46.7592290726686,43.4536054545455,-88.7174163636364,225,2010.45454545455,6.45454545454545
"1095","Somatochlora_filosa","filosa","Somatochlora","Corduliidae","Anisoptera",40.5,199.474681147951,40.0407416469746,36.941005625,-77.114259375,221.6875,2751.8125,19.9375
"1096","Somatochlora_flavomaculata","flavomaculata","Somatochlora","Corduliidae","Anisoptera",38.5,146.774230035057,45.0370905331128,53.766923178,12.874867994,229.168,2885.4,10.43
"1097","Somatochlora_forcipata","forcipata","Somatochlora","Corduliidae","Anisoptera",31,123.590288984486,41.1217610102408,48.1842526315789,-72.3480115789474,218.157894736842,2156.31578947368,14.1578947368421
"1098","Somatochlora_franklini","franklini","Somatochlora","Corduliidae","Anisoptera",27.5,137.652393009806,42.141382675916,51.3026633333333,-98.9863545833333,199.958333333333,2052.375,11.625
"1099","Somatochlora_georgiana","georgiana","Somatochlora","Corduliidae","Anisoptera",31,165.558334950462,47,42.9049,-71.0669,217,2181,27
"1100","Somatochlora_graeseri","graeseri","Somatochlora","Corduliidae","Anisoptera",35.5,189.418283433259,43.3379787755209,43.7553555555556,140.521888888889,211,3713,25.1111111111111
"1101","Somatochlora_hineana","hineana","Somatochlora","Corduliidae","Anisoptera",41,159.855354043987,44.7911313582638,40.2089972727273,-84.6541154545454,221,2095.72727272727,19.6363636363636
"1102","Somatochlora_hudsonica","hudsonica","Somatochlora","Corduliidae","Anisoptera",32,134.294403385078,44.0276364401925,56.8692,-129.608985909091,136.5,2381.5,3.40909090909091
"1103","Somatochlora_incurvata","incurvata","Somatochlora","Corduliidae","Anisoptera",34,147.122099893742,43.1308449739124,47.192494,-82.13835,221.4,2087.2,19.8
"1104","Somatochlora_kennedyi","kennedyi","Somatochlora","Corduliidae","Anisoptera",31.5,139.363508905585,43.5049609650316,50.794703,-90.206204,182.4,2064.35,12.45
"1105","Somatochlora_linearis","linearis","Somatochlora","Corduliidae","Anisoptera",43,166.633882271618,47.1758388262742,38.3838831884058,-87.0410752173913,225.289855072464,2004.27536231884,26.7536231884058
"1106","Somatochlora_margarita","margarita","Somatochlora","Corduliidae","Anisoptera",34.5,188.259668778952,47.2390366171267,30.78388,-94.77276,239,1712,6.5
"1107","Somatochlora_meridionalis","meridionalis","Somatochlora","Corduliidae","Anisoptera",36,163.681963763048,59.2793277378817,43.044436,16.681376,234,2883,9.3
"1108","Somatochlora_metallica","metallica","Somatochlora","Corduliidae","Anisoptera",36,141.524276443235,40.1900389893127,56.49484448,13.345395032,202.548,2890.974,9.684
"1109","Somatochlora_minor","minor","Somatochlora","Corduliidae","Anisoptera",32,134.117300788482,43.0802918812889,50.0290806779661,-85.4935227118644,217.864406779661,2212.23728813559,9.93220338983051
"1110","Somatochlora_ozarkensis","ozarkensis","Somatochlora","Corduliidae","Anisoptera",36.5,164.621992108898,52.1071495594722,36.3138622222222,-95.2962044444444,239,1712,11.4444444444444
"1111","Somatochlora_provocans","provocans","Somatochlora","Corduliidae","Anisoptera",35,171.31581570169,46.5980994347706,36.6000733333333,-80.0721116666667,217,2181,32
"1112","Somatochlora_sahlbergi","sahlbergi","Somatochlora","Corduliidae","Anisoptera",31.5,95.7908844305467,25.372893320832,68.8851664,11.1472576,70.76,2338.04,0.44
"1113","Somatochlora_septentrionalis","septentrionalis","Somatochlora","Corduliidae","Anisoptera",31,89.3184074035937,30.0201044109089,52.5497166666667,-77.8104166666667,220.666666666667,2102.83333333333,2.16666666666667
"1114","Somatochlora_tenebrosa","tenebrosa","Somatochlora","Corduliidae","Anisoptera",37,160.77524472258,49.2443478239543,39.0475743617021,-78.4421296808511,220.744680851064,2156.12765957447,43.6702127659574
"1115","Somatochlora_uchidai","uchidai","Somatochlora","Corduliidae","Anisoptera",39.5,171.212789763604,32.6149799498738,37.2363869565217,136.22534826087,210.04347826087,3648.82608695652,4.56521739130435
"1116","Somatochlora_walshii","walshii","Somatochlora","Corduliidae","Anisoptera",29.5,139.269352771206,41.4715901940756,47.2271157971014,-76.0388726086957,213.710144927536,2212.49275362319,21.1014492753623
"1117","Somatochlora_whitehousei","whitehousei","Somatochlora","Corduliidae","Anisoptera",28,115.665489686836,37.0467960841342,52.073056,-95.069172,225.8,1993.4,4.8
"1118","Somatochlora_williamsoni","williamsoni","Somatochlora","Corduliidae","Anisoptera",37.5,141.140215506133,42.681292647745,47.6059477272727,-75.4634093181818,219,2138.36363636364,16.4772727272727
"1119","Somatochlora_viridiaenea","viridiaenea","Somatochlora","Corduliidae","Anisoptera",41,173.907068825203,32.3132702635909,42.5256083333333,143.024583333333,211,3713,8.33333333333333
"1120","Staurophlebia_reticulata","reticulata","Staurophlebia","Aeshnidae","Anisoptera",61,501.932428410146,161.178610224851,0.359175,-62.046946,282.6,6378.6,41.5
"1121","Staurophlebia_wayana","wayana","Staurophlebia","Aeshnidae","Anisoptera",58.5,513.844328392585,186.689010516843,0.4139,-64.1668333333333,281.666666666667,7187.66666666667,80
"1122","Stylogomphus_albistylus","albistylus","Stylogomphus","Gomphidae","Anisoptera",21.5,158.270753184289,47.645514249202,42.1786421599929,-76.68258512,217.704,2165.992,36.6
"1123","Stylogomphus_shirozui","shirozui","Stylogomphus","Gomphidae","Anisoptera",21.5,241.233738231963,50.1444883697502,24.640749,121.528527,282,5066,7.6
"1124","Stylogomphus_sigmastylus","sigmastylus","Stylogomphus","Gomphidae","Anisoptera",21,165.871614058379,48.6950549159366,36.8524742857143,-90.42658,232.714285714286,1846,57.8571428571429
"1125","Stylogomphus_suzukii","suzukii","Stylogomphus","Gomphidae","Anisoptera",23,182.339619707072,30.1089213338772,35.3117833333333,135.069666666667,211,3713,5.5
"1126","Stylurus_amnicola","amnicola","Stylurus","Gomphidae","Anisoptera",31.5,158.84392466341,46.4625280491259,41.6235773913044,-87.9758365217391,227.521739130435,1956.69565217391,15.7391304347826
"1127","Stylurus_intricatus","intricatus","Stylurus","Gomphidae","Anisoptera",29,158.723244564395,54.0331238603236,38.63158375,-103.3344165625,238.3125,1726.65625,1.46875
"1128","Stylurus_ivae","ivae","Stylurus","Gomphidae","Anisoptera",38,152.781930832054,42.0981215721429,35.4022,-79.6607,217,2181,23
"1129","Stylurus_laurae","laurae","Stylurus","Gomphidae","Anisoptera",39,165.377122436396,45.6242720826595,38.1635377777778,-84.4849388888889,219.444444444444,2128.88888888889,13.8888888888889
"1130","Stylurus_notatus","notatus","Stylurus","Gomphidae","Anisoptera",32.5,166.542640913314,46.7487149896786,43.2250857142857,-82.7754180952381,222.761904761905,2058.16666666667,16.0714285714286
"1131","Stylurus_olivaceus","olivaceus","Stylurus","Gomphidae","Anisoptera",35.5,167.687715949463,59.4874208969447,44.3695417391304,-121.751173478261,188.608695652174,4491.78260869565,5
"1132","Stylurus_plagiatus","plagiatus","Stylurus","Gomphidae","Anisoptera",35,178.471027721053,49.0380786053567,34.0533580365297,-94.2605146118721,247.328767123288,2709.8401826484,7.22374429223744
"1133","Stylurus_potulentus","potulentus","Stylurus","Gomphidae","Anisoptera",32,194.011463427034,44.3829967961308,30.453145,-85.27225,217,2181,3.5
"1134","Stylurus_scudderi","scudderi","Stylurus","Gomphidae","Anisoptera",37,146.34073551605,47.4070865650476,45.2067966666667,-76.465804,217.733333333333,2165.36666666667,34.1
"1135","Stylurus_spiniceps","spiniceps","Stylurus","Gomphidae","Anisoptera",37,158.248736749885,46.1945713434277,40.3543052,-80.7576045333333,218.76,2177.92,17.68
"1136","Stylurus_townesi","townesi","Stylurus","Gomphidae","Anisoptera",33.5,164.559911709359,42.2260560126422,34.5626,-78.9703,217,2181,17
"1137","Sympecma_fusca","fusca","Sympecma","Lestidae","Zygoptera",20,148.060167426757,49.780141827327,51.18639544,10.58822914,232.308,2866.74,9.98
"1138","Sympecma_paedisca","paedisca","Sympecma","Lestidae","Zygoptera",20,155.252796428329,54.2802260604887,48.6328448913043,22.4921311956522,232,2955.17391304348,16.3804347826087
"1139","Sympetrum_ambiguum","ambiguum","Sympetrum","Libellulidae","Anisoptera",20,172.798789032618,46.6077260948289,36.4912447008547,-89.0534108119658,227.965811965812,2009.49572649573,14.1324786324786
"1140","Sympetrum_baccha","baccha","Sympetrum","Libellulidae","Anisoptera",32,175.326063238637,32.7072155069835,35.8472075,134.28481875,211,3713,5.375
"1141","Sympetrum_cordulegaster","cordulegaster","Sympetrum","Libellulidae","Anisoptera",27,213.041207505707,52.9492269989451,41.97095,132.203,211,3713,30.8333333333333
"1142","Sympetrum_corruptum","corruptum","Sympetrum","Libellulidae","Anisoptera",29.5,187.104117060772,53.7013065830816,35.33301666,-110.62121692,224.5,3035.202,3.756
"1143","Sympetrum_costiferum","costiferum","Sympetrum","Libellulidae","Anisoptera",26.5,159.107318485512,49.4685110376047,45.5284078125,-93.5462338839286,220.607142857143,2347.82589285714,13.4955357142857
